MJD,Magnitude,Error,Facility,Filter,Observer
57875.3774199998,19.1257,1.0076,CTIO_KMTC19,KMT(I),KMT
57876.1442900002,18.6883,0.0486,CTIO_KMTC19,KMT(I),KMT
57876.1506500002,18.6871,0.0511,CTIO_KMTC19,KMT(I),KMT
57876.186919999775,18.6663,0.0399,CTIO_KMTC19,KMT(I),KMT
57876.237019999884,18.8413,0.0406,CTIO_KMTC19,KMT(I),KMT
57876.272750000004,18.8008,0.0509,CTIO_KMTC19,KMT(I),KMT
57876.31600000011,18.7771,0.0326,CTIO_KMTC19,KMT(I),KMT
57876.35652999999,18.8865,0.0504,CTIO_KMTC19,KMT(I),KMT
57876.393480000086,18.9187,0.0376,CTIO_KMTC19,KMT(I),KMT
57877.167299999855,18.7474,0.0564,CTIO_KMTC19,KMT(I),KMT
57877.219750000164,18.8975,0.048,CTIO_KMTC19,KMT(I),KMT
57877.275419999845,18.9095,0.0436,CTIO_KMTC19,KMT(I),KMT
57877.31393000018,18.9477,0.0544,CTIO_KMTC19,KMT(I),KMT
57877.370500000194,18.9959,0.0578,CTIO_KMTC19,KMT(I),KMT
57877.41893000016,18.9951,0.0475,CTIO_KMTC19,KMT(I),KMT
57878.13486000011,18.7128,0.0904,CTIO_KMTC19,KMT(I),KMT
57878.143670000136,18.9733,0.087,CTIO_KMTC19,KMT(I),KMT
57878.18616000004,18.8741,0.0674,CTIO_KMTC19,KMT(I),KMT
57878.23595000012,18.7125,0.0682,CTIO_KMTC19,KMT(I),KMT
57878.27410000004,18.897,0.0505,CTIO_KMTC19,KMT(I),KMT
57878.31314999983,18.7659,0.05,CTIO_KMTC19,KMT(I),KMT
57878.364529999904,18.8404,0.058,CTIO_KMTC19,KMT(I),KMT
57878.402449999936,18.9896,0.058,CTIO_KMTC19,KMT(I),KMT
57878.42116999999,18.7499,0.0699,CTIO_KMTC19,KMT(I),KMT
57879.13055999996,18.7976,0.0747,CTIO_KMTC19,KMT(I),KMT
57879.172259999905,18.8519,0.0598,CTIO_KMTC19,KMT(I),KMT
57879.212379999924,18.9272,0.0691,CTIO_KMTC19,KMT(I),KMT
57879.250279999804,18.7999,0.0691,CTIO_KMTC19,KMT(I),KMT
57879.3037200002,18.8356,0.0544,CTIO_KMTC19,KMT(I),KMT
57879.423599999864,18.8478,0.0605,CTIO_KMTC19,KMT(I),KMT
57880.128709999844,19.0038,0.115,CTIO_KMTC19,KMT(I),KMT
